campaign_id,campaign_name,account_id,account_name,account_currency,date,impressions,clicks,spend,cpc,cpm,ctr,reach,frequency,_weld_synced
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-10-15,8353,168,81.02,0.48,9.7,2.016,6577,1.27,2024-10-16T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-10-15,8368,144,77.41,0.54,9.25,1.7225,7550,1.11,2024-10-16T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-10-15,3109,105,36.08,0.34,11.61,3.3855,2695,1.15,2024-10-16T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-10-15,3709,148,37.22,0.25,10.04,3.9935,3491,1.06,2024-10-16T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-10-15,7381,126,72.76,0.58,9.86,1.7131,5441,1.36,2024-10-16T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-10-15,4426,137,41.2,0.3,9.31,3.1079,3286,1.35,2024-10-16T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-10-16,8831,171,78.83,0.46,8.93,1.9456,7260,1.22,2024-10-17T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-10-16,6617,112,76.94,0.69,11.63,1.6975,6059,1.09,2024-10-17T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-10-16,3752,121,35.7,0.3,9.51,3.2414,3306,1.13,2024-10-17T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-10-16,4698,145,45.52,0.31,9.69,3.0959,4300,1.09,2024-10-17T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-10-16,9665,149,87.24,0.59,9.03,1.5486,7946,1.22,2024-10-17T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-10-16,3385,103,39.27,0.38,11.6,3.0709,3170,1.07,2024-10-17T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-10-17,8210,142,74.69,0.53,9.1,1.7412,5897,1.39,2024-10-18T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-10-17,7830,139,74.48,0.54,9.51,1.7813,6978,1.12,2024-10-18T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-10-17,4235,158,40.06,0.25,9.46,3.7508,3538,1.2,2024-10-18T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-10-17,5223,199,45.69,0.23,8.75,3.8159,3777,1.38,2024-10-18T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-10-17,6998,115,83.34,0.72,11.91,1.6484,6267,1.12,2024-10-18T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-10-17,3506,139,38.65,0.28,11.02,3.97,2530,1.39,2024-10-18T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-10-18,8655,140,96.57,0.69,11.16,1.6232,7473,1.16,2024-10-19T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-10-18,7169,120,89.4,0.74,12.47,1.6809,6455,1.11,2024-10-19T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-10-18,5477,184,48.72,0.26,8.9,3.3675,4993,1.1,2024-10-19T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-10-18,5095,174,51.45,0.3,10.1,3.4245,4652,1.1,2024-10-19T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-10-18,8683,137,81.96,0.6,9.44,1.5837,6558,1.32,2024-10-19T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-10-18,4869,186,46.33,0.25,9.52,3.8283,4254,1.14,2024-10-19T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-10-19,9328,171,86.68,0.51,9.29,1.8412,7694,1.21,2024-10-20T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-10-19,7581,137,82.7,0.6,10.91,1.8158,6659,1.14,2024-10-20T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-10-19,4532,139,40.95,0.29,9.04,3.068,3804,1.19,2024-10-20T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-10-19,4307,156,40.14,0.26,9.32,3.6236,3489,1.23,2024-10-20T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-10-19,6833,110,75.3,0.68,11.02,1.6189,5684,1.2,2024-10-20T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-10-19,4317,167,47.15,0.28,10.92,3.8909,3241,1.33,2024-10-20T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-10-20,11473,227,102.33,0.45,8.92,1.9788,10376,1.11,2024-10-21T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-10-20,9102,162,97.74,0.6,10.74,1.7882,8089,1.13,2024-10-21T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-10-20,5896,208,50.21,0.24,8.52,3.544,4286,1.38,2024-10-21T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-10-20,3130,116,38.47,0.33,12.29,3.7072,2285,1.37,2024-10-21T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-10-20,10431,159,94.0,0.59,9.01,1.5326,8707,1.2,2024-10-21T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-10-20,5267,170,48.95,0.29,9.29,3.23,3810,1.38,2024-10-21T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-10-21,8511,168,85.17,0.51,10.01,1.9831,6662,1.28,2024-10-22T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-10-21,6605,121,77.32,0.64,11.71,1.843,4920,1.34,2024-10-22T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-10-21,4199,140,43.12,0.31,10.27,3.3474,3956,1.06,2024-10-22T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-10-21,3660,132,44.84,0.34,12.25,3.6154,3125,1.17,2024-10-22T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-10-21,6543,114,72.2,0.63,11.03,1.7511,4925,1.33,2024-10-22T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-10-21,4178,140,38.25,0.27,9.16,3.3748,3442,1.21,2024-10-22T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-10-22,10270,176,92.88,0.53,9.04,1.7201,8113,1.27,2024-10-23T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-10-22,12281,251,103.17,0.41,8.4,2.044,9180,1.34,2024-10-23T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-10-22,4831,170,46.05,0.27,9.53,3.5309,4205,1.15,2024-10-23T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-10-22,3975,136,43.01,0.32,10.82,3.433,3046,1.3,2024-10-23T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-10-22,8324,143,90.75,0.63,10.9,1.7217,7862,1.06,2024-10-23T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-10-22,6215,229,52.08,0.23,8.38,3.6916,5595,1.11,2024-10-23T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-10-23,9409,175,85.37,0.49,9.07,1.8702,6860,1.37,2024-10-24T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-10-23,8434,155,72.62,0.47,8.61,1.8469,7550,1.12,2024-10-24T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-10-23,4270,132,44.26,0.34,10.37,3.0981,3180,1.34,2024-10-24T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-10-23,4113,148,43.5,0.29,10.58,3.6223,3596,1.14,2024-10-24T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-10-23,9168,181,92.48,0.51,10.09,1.9845,7826,1.17,2024-10-24T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-10-23,4753,147,41.0,0.28,8.63,3.1122,4433,1.07,2024-10-24T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-10-24,8889,183,92.32,0.5,10.39,2.0642,8389,1.06,2024-10-25T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-10-24,10963,197,97.82,0.5,8.92,1.7982,9932,1.1,2024-10-25T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-10-24,4298,155,39.06,0.25,9.09,3.6169,3794,1.13,2024-10-25T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-10-24,3250,109,39.59,0.36,12.18,3.3668,2288,1.42,2024-10-25T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-10-24,7623,131,90.72,0.69,11.9,1.7264,6929,1.1,2024-10-25T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-10-24,4281,143,38.23,0.27,8.93,3.3581,3743,1.14,2024-10-25T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-10-25,8016,129,90.97,0.71,11.35,1.6215,7035,1.14,2024-10-26T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-10-25,7728,132,88.6,0.67,11.46,1.7156,7282,1.06,2024-10-26T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-10-25,3430,113,39.14,0.35,11.41,3.3011,3228,1.06,2024-10-26T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-10-25,3263,121,35.03,0.29,10.74,3.7312,2306,1.42,2024-10-26T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-10-25,7021,115,81.65,0.71,11.63,1.6396,5519,1.27,2024-10-26T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-10-25,4882,165,46.56,0.28,9.54,3.3881,3564,1.37,2024-10-26T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-10-26,7688,135,74.89,0.55,9.74,1.7676,7269,1.06,2024-10-27T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-10-26,8881,149,81.62,0.55,9.19,1.6881,8176,1.09,2024-10-27T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-10-26,4405,132,40.99,0.31,9.31,3.0045,3246,1.36,2024-10-27T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-10-26,4469,176,47.27,0.27,10.58,3.9392,4159,1.07,2024-10-27T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-10-26,10894,212,93.97,0.44,8.63,1.9499,7784,1.4,2024-10-27T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-10-26,3895,134,39.28,0.29,10.08,3.4445,3005,1.3,2024-10-27T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-10-27,6210,98,76.96,0.79,12.39,1.5844,5488,1.13,2024-10-28T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-10-27,6927,118,80.86,0.69,11.67,1.7129,5696,1.22,2024-10-28T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-10-27,5052,163,50.22,0.31,9.94,3.2276,4734,1.07,2024-10-28T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-10-27,6012,196,50.72,0.26,8.44,3.2734,5480,1.1,2024-10-28T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-10-27,10674,167,90.44,0.54,8.47,1.5696,8929,1.2,2024-10-28T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-10-27,4514,178,51.76,0.29,11.47,3.9553,3304,1.37,2024-10-28T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-10-28,7492,154,86.83,0.56,11.59,2.0674,5304,1.41,2024-10-29T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-10-28,7651,157,81.79,0.52,10.69,2.0569,6011,1.27,2024-10-29T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-10-28,5006,178,45.87,0.26,9.16,3.5737,4434,1.13,2024-10-29T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-10-28,3969,138,38.52,0.28,9.71,3.4913,3192,1.24,2024-10-29T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-10-28,9523,152,82.25,0.54,8.64,1.6054,8778,1.08,2024-10-29T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-10-28,4849,192,46.83,0.24,9.66,3.966,3409,1.42,2024-10-29T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-10-29,7741,154,86.56,0.56,11.18,1.9932,6815,1.14,2024-10-30T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-10-29,7264,121,70.7,0.58,9.73,1.6764,5106,1.42,2024-10-30T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-10-29,3615,140,40.21,0.29,11.12,3.8804,2822,1.28,2024-10-30T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-10-29,3768,134,44.77,0.33,11.88,3.5676,3260,1.16,2024-10-30T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-10-29,7302,147,89.04,0.61,12.19,2.0182,5800,1.26,2024-10-30T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-10-29,4530,162,39.77,0.25,8.78,3.5818,3719,1.22,2024-10-30T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-10-30,9555,146,95.25,0.65,9.97,1.5368,8062,1.19,2024-10-31T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-10-30,8428,145,89.2,0.62,10.58,1.7224,6077,1.39,2024-10-31T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-10-30,4534,142,40.58,0.29,8.95,3.1452,3795,1.19,2024-10-31T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-10-30,5520,191,47.15,0.25,8.54,3.4704,4424,1.25,2024-10-31T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-10-30,7256,139,73.07,0.53,10.07,1.928,5803,1.25,2024-10-31T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-10-30,4906,165,45.1,0.27,9.19,3.3732,4593,1.07,2024-10-31T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-10-31,8479,159,74.82,0.47,8.82,1.8822,6252,1.36,2024-11-01T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-10-31,8550,138,89.07,0.65,10.42,1.6236,7633,1.12,2024-11-01T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-10-31,3777,123,41.5,0.34,10.99,3.2693,3233,1.17,2024-11-01T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-10-31,3957,131,40.95,0.31,10.35,3.3347,2854,1.39,2024-11-01T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-10-31,7817,135,96.36,0.71,12.33,1.7354,6685,1.17,2024-11-01T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-10-31,4679,177,40.4,0.23,8.63,3.801,3314,1.41,2024-11-01T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-11-01,7472,152,88.47,0.58,11.84,2.0343,6752,1.11,2024-11-02T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-11-01,5849,117,72.56,0.62,12.41,2.0142,4435,1.32,2024-11-02T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-11-01,3801,135,37.38,0.28,9.83,3.553,3357,1.13,2024-11-02T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-11-01,4278,148,38.54,0.26,9.01,3.472,3813,1.12,2024-11-02T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-11-01,9969,183,89.25,0.49,8.95,1.8363,7524,1.32,2024-11-02T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-11-01,3369,116,36.19,0.31,10.74,3.4652,2488,1.35,2024-11-02T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-11-02,8091,148,79.97,0.54,9.88,1.839,6738,1.2,2024-11-03T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-11-02,7561,144,87.72,0.61,11.6,1.9062,6887,1.1,2024-11-03T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-11-02,3796,141,39.28,0.28,10.35,3.7298,3239,1.17,2024-11-03T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-11-02,4862,164,44.31,0.27,9.11,3.3849,3737,1.3,2024-11-03T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-11-02,9923,188,90.03,0.48,9.07,1.8964,7202,1.38,2024-11-03T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-11-02,3607,142,41.31,0.29,11.45,3.9595,2628,1.37,2024-11-03T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-11-03,6688,135,76.05,0.56,11.37,2.0306,5168,1.29,2024-11-04T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-11-03,8927,175,76.36,0.44,8.55,1.9669,6460,1.38,2024-11-04T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-11-03,3949,142,38.8,0.27,9.83,3.6069,2975,1.33,2024-11-04T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-11-03,3222,125,34.66,0.28,10.76,3.886,2787,1.16,2024-11-04T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-11-03,9195,164,86.63,0.53,9.42,1.784,7342,1.25,2024-11-04T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-11-03,3878,127,43.02,0.34,11.09,3.2931,3184,1.22,2024-11-04T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-11-04,9395,173,82.16,0.47,8.75,1.8506,6596,1.42,2024-11-05T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-11-04,6987,128,74.83,0.58,10.71,1.8432,6455,1.08,2024-11-05T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-11-04,5165,171,45.16,0.26,8.74,3.3301,4189,1.23,2024-11-05T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-11-04,3847,152,38.03,0.25,9.89,3.9614,3296,1.17,2024-11-05T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-11-04,7243,116,89.98,0.78,12.42,1.6044,6450,1.12,2024-11-05T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-11-04,4841,156,44.63,0.29,9.22,3.2353,4302,1.13,2024-11-05T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-11-05,8258,152,86.39,0.57,10.46,1.8517,6975,1.18,2024-11-06T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-11-05,7096,118,71.03,0.6,10.01,1.6712,5552,1.28,2024-11-06T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-11-05,5082,189,45.73,0.24,9.0,3.737,4687,1.08,2024-11-06T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-11-05,4049,149,36.12,0.24,8.92,3.6942,3400,1.19,2024-11-06T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-11-05,6755,122,73.01,0.6,10.81,1.8097,4934,1.37,2024-11-06T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-11-05,3865,118,36.86,0.31,9.54,3.0623,3461,1.12,2024-11-06T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-11-06,8909,160,83.41,0.52,9.36,1.8071,8211,1.09,2024-11-07T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-11-06,7339,149,80.82,0.54,11.01,2.0307,5270,1.39,2024-11-07T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-11-06,3344,124,41.15,0.33,12.31,3.7372,2421,1.38,2024-11-07T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-11-06,3061,96,36.78,0.38,12.02,3.1489,2870,1.07,2024-11-07T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-11-06,9405,153,79.56,0.52,8.46,1.6321,7910,1.19,2024-11-07T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-11-06,2974,118,35.1,0.3,11.8,3.9727,2615,1.14,2024-11-07T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-11-07,8081,161,71.87,0.45,8.89,2.0004,5989,1.35,2024-11-08T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-11-07,6498,121,70.64,0.58,10.87,1.8646,6123,1.06,2024-11-08T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-11-07,3161,107,39.31,0.37,12.44,3.3994,2508,1.26,2024-11-08T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-11-07,3750,135,42.94,0.32,11.45,3.6226,3378,1.11,2024-11-08T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-11-07,9431,193,78.95,0.41,8.37,2.0558,8951,1.05,2024-11-08T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-11-07,4803,190,43.63,0.23,9.08,3.9584,3381,1.42,2024-11-08T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-11-08,6632,112,73.29,0.65,11.05,1.6982,6008,1.1,2024-11-09T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-11-08,8793,147,80.05,0.54,9.1,1.6722,7805,1.13,2024-11-09T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-11-08,3818,151,40.17,0.27,10.52,3.9676,3136,1.22,2024-11-09T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-11-08,4348,156,40.53,0.26,9.32,3.6035,3138,1.39,2024-11-09T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-11-08,6812,120,79.35,0.66,11.65,1.7642,5146,1.32,2024-11-09T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-11-08,3603,142,35.26,0.25,9.79,3.9629,3022,1.19,2024-11-09T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-11-09,8072,146,76.16,0.52,9.44,1.8097,7070,1.14,2024-11-10T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-11-09,7647,133,90.87,0.68,11.88,1.7513,6258,1.22,2024-11-10T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-11-09,4366,141,42.39,0.3,9.71,3.2355,3805,1.15,2024-11-10T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-11-09,3901,156,41.77,0.27,10.71,4.0207,3035,1.29,2024-11-10T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-11-09,10068,183,86.98,0.48,8.64,1.8272,8715,1.16,2024-11-10T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-11-09,3187,114,34.72,0.3,10.89,3.5794,2833,1.12,2024-11-10T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-11-10,8767,151,85.02,0.56,9.7,1.7239,6852,1.28,2024-11-11T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-11-10,7825,150,68.51,0.46,8.76,1.926,6302,1.24,2024-11-11T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-11-10,4016,158,43.48,0.28,10.83,3.951,2875,1.4,2024-11-11T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-11-10,4716,187,40.49,0.22,8.59,3.9789,3841,1.23,2024-11-11T00:00:00
