campaign_id,campaign_name,account_id,account_descriptive_name,date,impressions,clicks,cost_micros,conversions,conversions_value,device,ad_network_type,_weld_synced
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-10-30,4244,157,34340000,14.9,675.28,DESKTOP,SEARCH,2024-10-31T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-10-30,7818,465,58700000,9.3,371.06,MOBILE,SEARCH,2024-10-31T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-10-30,3590,216,55750000,5.4,215.02,MOBILE,SEARCH,2024-10-31T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-10-30,4368,206,48310000,9.0,403.89,DESKTOP,SEARCH_PARTNERS,2024-10-31T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-10-30,8691,559,77630000,14.1,658.29,TABLET,SEARCH,2024-10-31T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-10-31,3961,175,30720000,15.6,919.88,MOBILE,SEARCH,2024-11-01T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-10-31,5226,214,58640000,6.2,246.66,DESKTOP,SEARCH,2024-11-01T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-10-31,5475,342,57620000,7.5,306.07,MOBILE,SEARCH,2024-11-01T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-10-31,6705,425,54590000,12.8,669.66,TABLET,SEARCH_PARTNERS,2024-11-01T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-10-31,5400,269,79820000,6.6,428.2,MOBILE,SEARCH,2024-11-01T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-01,4164,164,28310000,16.6,656.96,TABLET,SEARCH,2024-11-02T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-01,5098,274,61570000,7.3,374.13,TABLET,SEARCH,2024-11-02T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-01,7303,451,58860000,13.7,801.77,MOBILE,SEARCH,2024-11-02T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-01,4437,258,45310000,9.7,406.05,DESKTOP,SEARCH_PARTNERS,2024-11-02T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-01,6032,266,62730000,9.3,420.76,DESKTOP,SEARCH,2024-11-02T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-02,2503,119,31170000,9.0,442.66,MOBILE,SEARCH,2024-11-03T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-02,9704,352,64890000,9.3,490.66,MOBILE,SEARCH,2024-11-03T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-02,7171,307,57300000,6.5,392.54,MOBILE,SEARCH,2024-11-03T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-02,7385,302,52310000,12.4,448.3,MOBILE,SEARCH_PARTNERS,2024-11-03T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-02,4083,193,61770000,6.3,224.88,TABLET,SEARCH,2024-11-03T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-03,2299,75,30940000,5.3,194.91,TABLET,SEARCH,2024-11-04T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-03,5487,365,53140000,10.2,654.58,MOBILE,SEARCH,2024-11-04T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-03,4958,294,51540000,6.3,274.49,TABLET,SEARCH,2024-11-04T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-03,4598,259,57130000,6.5,299.87,MOBILE,SEARCH_PARTNERS,2024-11-04T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-03,6813,264,77930000,7.8,295.93,TABLET,SEARCH,2024-11-04T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-04,2540,102,33520000,7.0,319.4,MOBILE,SEARCH,2024-11-05T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-04,3633,224,55430000,6.8,413.43,DESKTOP,SEARCH,2024-11-05T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-04,5976,192,53520000,5.5,289.03,TABLET,SEARCH,2024-11-05T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-04,4637,292,44360000,13.0,717.26,MOBILE,SEARCH_PARTNERS,2024-11-05T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-04,5986,320,70790000,8.2,424.81,TABLET,SEARCH,2024-11-05T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-05,2428,102,29500000,9.7,427.21,TABLET,SEARCH,2024-11-06T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-05,5920,299,66930000,7.9,350.35,DESKTOP,SEARCH,2024-11-06T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-05,4905,240,57430000,4.3,173.42,TABLET,SEARCH,2024-11-06T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-05,4327,265,52680000,7.6,305.15,MOBILE,SEARCH_PARTNERS,2024-11-06T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-05,9324,504,70230000,13.1,549.3,TABLET,SEARCH,2024-11-06T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-06,2494,141,32180000,8.0,480.67,TABLET,SEARCH,2024-11-07T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-06,7220,366,55130000,8.2,450.85,MOBILE,SEARCH,2024-11-07T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-06,8038,253,54020000,7.5,458.43,MOBILE,SEARCH,2024-11-07T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-06,3375,178,50390000,5.9,261.29,MOBILE,SEARCH_PARTNERS,2024-11-07T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-06,6499,404,73600000,9.7,455.01,TABLET,SEARCH,2024-11-07T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-07,4561,190,33720000,13.0,621.27,MOBILE,SEARCH,2024-11-08T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-07,8736,324,62850000,6.4,394.52,TABLET,SEARCH,2024-11-08T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-07,5883,187,51900000,4.2,244.62,DESKTOP,SEARCH,2024-11-08T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-07,6759,218,45490000,6.8,422.41,TABLET,SEARCH_PARTNERS,2024-11-08T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-07,5154,158,60430000,4.2,206.75,TABLET,SEARCH,2024-11-08T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-08,2042,61,32619999,4.7,197.85,TABLET,SEARCH,2024-11-09T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-08,5330,259,63620000,4.6,208.81,DESKTOP,SEARCH,2024-11-09T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-08,7989,324,66040000,6.3,409.37,DESKTOP,SEARCH,2024-11-09T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-08,3323,230,52860000,9.8,528.75,MOBILE,SEARCH_PARTNERS,2024-11-09T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-08,8187,383,74200000,10.1,616.7,TABLET,SEARCH,2024-11-09T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-09,4616,243,33850000,22.6,1455.27,DESKTOP,SEARCH,2024-11-10T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-09,7500,241,53430000,6.3,263.79,MOBILE,SEARCH,2024-11-10T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-09,6887,313,52710000,8.7,456.16,DESKTOP,SEARCH,2024-11-10T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-09,5223,183,44600000,5.1,317.86,TABLET,SEARCH_PARTNERS,2024-11-10T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-09,8415,468,71120000,15.3,909.29,MOBILE,SEARCH,2024-11-10T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-10,4638,240,33310000,14.6,602.46,MOBILE,SEARCH,2024-11-11T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-10,7571,486,51880000,14.1,887.57,MOBILE,SEARCH,2024-11-11T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-10,7651,278,55260000,8.8,352.07,TABLET,SEARCH,2024-11-11T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-10,6112,356,48360000,11.6,636.17,TABLET,SEARCH_PARTNERS,2024-11-11T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-10,7571,497,66650000,11.4,676.3,TABLET,SEARCH,2024-11-11T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-11,2225,90,27230000,9.3,476.43,TABLET,SEARCH,2024-11-12T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-11,3643,247,59020000,4.7,185.09,MOBILE,SEARCH,2024-11-12T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-11,7184,270,58860000,8.6,504.4,TABLET,SEARCH,2024-11-12T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-11,5807,231,56060000,7.2,320.32,MOBILE,SEARCH_PARTNERS,2024-11-12T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-11,8270,420,67510000,14.8,617.51,TABLET,SEARCH,2024-11-12T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-12,4047,227,29110000,22.9,932.74,MOBILE,SEARCH,2024-11-13T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-12,9711,384,64940000,12.2,746.7,MOBILE,SEARCH,2024-11-13T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-12,6503,253,55310000,6.0,346.0,MOBILE,SEARCH,2024-11-13T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-12,6274,236,46440000,8.8,565.27,DESKTOP,SEARCH_PARTNERS,2024-11-13T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-12,4599,228,73270000,6.8,313.07,TABLET,SEARCH,2024-11-13T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-13,4202,243,29380000,18.8,1073.45,MOBILE,SEARCH,2024-11-14T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-13,5096,184,61880000,3.4,212.23,MOBILE,SEARCH,2024-11-14T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-13,7775,519,62570000,16.2,731.14,MOBILE,SEARCH,2024-11-14T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-13,8015,327,54980000,9.9,554.46,DESKTOP,SEARCH_PARTNERS,2024-11-14T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-13,6979,236,75000000,6.3,229.11,MOBILE,SEARCH,2024-11-14T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-14,2946,134,25500000,8.9,404.77,MOBILE,SEARCH,2024-11-15T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-14,7538,490,56100000,9.7,587.14,MOBILE,SEARCH,2024-11-15T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-14,8987,544,66099999,16.4,578.56,TABLET,SEARCH,2024-11-15T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-14,6764,285,47720000,11.3,504.12,TABLET,SEARCH_PARTNERS,2024-11-15T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-14,8095,414,72090000,9.0,395.77,MOBILE,SEARCH,2024-11-15T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-15,6316,216,42300000,18.9,1210.24,TABLET,SEARCH,2024-11-16T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-15,10743,473,76020000,11.8,691.51,TABLET,SEARCH,2024-11-16T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-15,7103,457,88760000,10.1,392.82,DESKTOP,SEARCH,2024-11-16T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-15,6003,190,70100000,7.5,450.78,DESKTOP,SEARCH_PARTNERS,2024-11-16T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-15,10930,755,100630000,22.8,1371.21,MOBILE,SEARCH,2024-11-16T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-16,6552,271,45060000,19.3,1244.55,TABLET,SEARCH,2024-11-17T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-16,13502,542,98620000,16.9,995.34,MOBILE,SEARCH,2024-11-17T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-16,11526,520,108400000,16.3,783.05,MOBILE,SEARCH,2024-11-17T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-16,12051,670,83540000,27.0,1349.07,MOBILE,SEARCH_PARTNERS,2024-11-17T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-16,6947,471,114540000,14.5,535.35,TABLET,SEARCH,2024-11-17T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-17,6402,355,49310000,36.8,1615.14,DESKTOP,SEARCH,2024-11-18T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-17,6098,322,90420000,8.9,438.7,MOBILE,SEARCH,2024-11-18T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-17,7621,256,105570000,5.4,348.18,MOBILE,SEARCH,2024-11-18T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-17,5677,236,89070000,8.6,482.17,TABLET,SEARCH_PARTNERS,2024-11-18T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-17,17106,936,116380000,30.9,1278.42,TABLET,SEARCH,2024-11-18T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-18,6492,213,48420000,12.5,733.69,MOBILE,SEARCH,2024-11-19T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-18,12768,826,90050000,19.0,1029.47,TABLET,SEARCH,2024-11-19T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-18,10050,676,73560000,17.3,983.93,MOBILE,SEARCH,2024-11-19T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-18,10098,655,68720000,19.6,1255.4,DESKTOP,SEARCH_PARTNERS,2024-11-19T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-18,8085,459,87680000,13.2,616.9,MOBILE,SEARCH,2024-11-19T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-19,3718,161,46140000,10.3,366.49,TABLET,SEARCH,2024-11-20T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-19,5002,250,82930000,7.7,371.02,MOBILE,SEARCH,2024-11-20T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-19,8539,321,77360000,8.0,389.08,TABLET,SEARCH,2024-11-20T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-19,8577,515,60860000,14.9,897.04,MOBILE,SEARCH_PARTNERS,2024-11-20T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-19,8620,599,100300000,13.0,567.88,DESKTOP,SEARCH,2024-11-20T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-20,6172,416,50030000,28.3,1010.75,TABLET,SEARCH,2024-11-21T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-20,9288,325,98570000,10.5,447.71,TABLET,SEARCH,2024-11-21T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-20,8283,285,107750000,6.9,426.15,MOBILE,SEARCH,2024-11-21T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-20,8122,307,87500000,8.3,339.07,TABLET,SEARCH_PARTNERS,2024-11-21T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-20,8708,517,118120000,17.2,614.57,DESKTOP,SEARCH,2024-11-21T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-21,2690,156,38110000,12.6,765.81,MOBILE,SEARCH,2024-11-22T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-21,4716,181,77360000,5.2,326.02,DESKTOP,SEARCH,2024-11-22T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-21,9848,528,81070000,15.6,622.87,MOBILE,SEARCH,2024-11-22T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-21,7808,416,63280000,13.2,648.75,DESKTOP,SEARCH_PARTNERS,2024-11-22T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-21,13896,460,100020000,12.8,504.89,MOBILE,SEARCH,2024-11-22T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-22,2590,137,39230000,9.0,433.93,TABLET,SEARCH,2024-11-23T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-22,10069,473,80180000,14.5,723.79,DESKTOP,SEARCH,2024-11-23T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-22,6568,378,84560000,8.3,423.72,TABLET,SEARCH,2024-11-23T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-22,10648,416,71220000,12.1,622.59,TABLET,SEARCH_PARTNERS,2024-11-23T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-22,11898,734,94720000,22.1,1363.34,DESKTOP,SEARCH,2024-11-23T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-23,7109,273,53690000,24.5,1537.29,DESKTOP,SEARCH,2024-11-24T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-23,5949,327,89290000,7.7,411.46,MOBILE,SEARCH,2024-11-24T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-23,15865,800,107680000,16.9,1005.26,DESKTOP,SEARCH,2024-11-24T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-23,6523,398,72500000,17.3,1069.65,DESKTOP,SEARCH_PARTNERS,2024-11-24T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-23,5826,339,96260000,11.2,401.19,DESKTOP,SEARCH,2024-11-24T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-24,6065,410,45720000,29.8,1418.45,TABLET,SEARCH,2024-11-25T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-24,9429,447,96490000,8.2,444.33,TABLET,SEARCH,2024-11-25T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-24,9837,535,89900000,17.3,1010.42,MOBILE,SEARCH,2024-11-25T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-24,9662,556,66700000,18.9,1026.23,MOBILE,SEARCH_PARTNERS,2024-11-25T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-24,10475,462,113610000,11.6,650.16,TABLET,SEARCH,2024-11-25T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-25,6789,274,67670000,22.6,948.27,DESKTOP,SEARCH,2024-11-26T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-25,23137,1600,161380000,46.8,2278.84,DESKTOP,SEARCH,2024-11-26T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-25,17612,847,171350000,22.1,781.42,MOBILE,SEARCH,2024-11-26T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-25,8907,387,119510000,12.1,721.0,DESKTOP,SEARCH_PARTNERS,2024-11-26T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-25,17129,929,166320000,22.6,1455.26,MOBILE,SEARCH,2024-11-26T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-26,5094,242,64230000,16.7,779.58,DESKTOP,SEARCH,2024-11-27T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-26,16281,689,144420000,18.7,1041.53,MOBILE,SEARCH,2024-11-27T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-26,11730,419,121520000,9.6,528.14,MOBILE,SEARCH,2024-11-27T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-26,13408,918,107910000,29.7,1055.38,MOBILE,SEARCH_PARTNERS,2024-11-27T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-26,16517,1020,182220000,29.3,1597.18,MOBILE,SEARCH,2024-11-27T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-27,5377,248,70540000,14.5,777.32,MOBILE,SEARCH,2024-11-28T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-27,21654,862,156540000,20.7,847.57,TABLET,SEARCH,2024-11-28T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-27,10619,405,158100000,9.3,458.27,MOBILE,SEARCH,2024-11-28T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-27,18316,1099,145080000,44.6,2083.16,TABLET,SEARCH_PARTNERS,2024-11-28T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-27,16267,528,182160000,20.4,745.11,TABLET,SEARCH,2024-11-28T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-28,9467,334,97050000,25.2,1042.66,MOBILE,SEARCH,2024-11-29T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-28,18403,1094,189350000,24.9,1259.23,DESKTOP,SEARCH,2024-11-29T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-28,18652,912,146330000,26.3,1282.37,TABLET,SEARCH,2024-11-29T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-28,14702,888,150820000,34.2,2120.37,MOBILE,SEARCH_PARTNERS,2024-11-29T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-28,28040,1621,190170000,38.1,1497.56,DESKTOP,SEARCH,2024-11-29T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-29,7486,231,81130000,15.2,587.47,MOBILE,SEARCH,2024-11-30T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-29,8577,469,137020000,9.6,572.43,MOBILE,SEARCH,2024-11-30T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-29,11794,699,149300000,16.9,759.72,MOBILE,SEARCH,2024-11-30T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-29,11978,653,118420000,24.8,1369.23,MOBILE,SEARCH_PARTNERS,2024-11-30T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-29,15333,664,176390000,25.1,1206.26,DESKTOP,SEARCH,2024-11-30T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-11-30,9389,364,88960000,36.7,2196.25,TABLET,SEARCH,2024-12-01T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-11-30,9634,550,158910000,11.7,560.36,DESKTOP,SEARCH,2024-12-01T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-11-30,20187,934,156950000,27.3,1666.2,TABLET,SEARCH,2024-12-01T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-11-30,10044,319,136400000,12.9,642.89,TABLET,SEARCH_PARTNERS,2024-12-01T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-11-30,16136,829,198310000,29.0,1845.02,MOBILE,SEARCH,2024-12-01T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-12-01,7632,501,54170000,44.9,1937.96,DESKTOP,SEARCH,2024-12-02T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-12-01,7418,418,110590000,10.4,620.85,DESKTOP,SEARCH,2024-12-02T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-12-01,13970,861,103000000,17.6,751.89,DESKTOP,SEARCH,2024-12-02T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-12-01,6472,233,78140000,7.1,348.08,MOBILE,SEARCH_PARTNERS,2024-12-02T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-12-01,13032,471,100310000,12.8,615.85,DESKTOP,SEARCH,2024-12-02T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-12-02,2983,101,42540000,9.8,351.58,DESKTOP,SEARCH,2024-12-03T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-12-02,11584,805,96170000,20.5,1206.31,MOBILE,SEARCH,2024-12-03T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-12-02,16014,538,109530000,15.8,679.15,TABLET,SEARCH,2024-12-03T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-12-02,8744,295,70740000,9.9,497.1,DESKTOP,SEARCH_PARTNERS,2024-12-03T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-12-02,10566,725,127310000,24.6,894.72,TABLET,SEARCH,2024-12-03T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-12-03,4984,233,52760000,14.1,569.64,TABLET,SEARCH,2024-12-04T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-12-03,14170,794,117150000,24.2,1276.71,TABLET,SEARCH,2024-12-04T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-12-03,9129,563,132580000,10.3,642.79,TABLET,SEARCH,2024-12-04T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-12-03,12069,521,111350000,18.8,671.27,TABLET,SEARCH_PARTNERS,2024-12-04T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-12-03,16658,1070,154140000,34.1,1843.16,MOBILE,SEARCH,2024-12-04T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-12-04,4062,221,60940000,18.8,991.82,TABLET,SEARCH,2024-12-05T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-12-04,13217,518,113820000,11.5,648.46,TABLET,SEARCH,2024-12-05T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-12-04,12142,726,105220000,13.0,806.33,DESKTOP,SEARCH,2024-12-05T00:00:00
